"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"PLM00012375","OKECIE, PL","2006-04-07","38","50","23"
"PLM00012375","OKECIE, PL","2006-04-08","44","56","29"
"PLM00012375","OKECIE, PL","2006-04-09","47","63","35"
"PLM00012375","OKECIE, PL","2006-04-10","43",,
"PLM00012375","OKECIE, PL","2006-04-11","42","48",
"PLM00012375","OKECIE, PL","2006-04-12","42",,"30"
"PLM00012375","OKECIE, PL","2006-04-13","45",,"39"
"PLM00012375","OKECIE, PL","2006-04-14","44",,"37"
"PLM00012375","OKECIE, PL","2006-04-15","43","51",
"PLM00012375","OKECIE, PL","2006-04-16","46","58","30"
"PLM00012375","OKECIE, PL","2006-04-17","50","58",
"PLM00012375","OKECIE, PL","2006-04-18","49","58","37"
"PLM00012375","OKECIE, PL","2006-04-19","50","62","34"
"PLM00012375","OKECIE, PL","2006-04-20","54","67",
"PLM00012375","OKECIE, PL","2006-04-21","52","63",
"PLM00012375","OKECIE, PL","2006-04-22","50","60",
"PLM00012375","OKECIE, PL","2006-04-23","55",,"42"
"PLM00012375","OKECIE, PL","2006-04-24","57","69","47"
"PLM00012375","OKECIE, PL","2006-04-25","58",,"43"
"PLM00012375","OKECIE, PL","2006-04-26","57","67","46"
"PLM00012375","OKECIE, PL","2006-04-27","54",,"39"
"PLM00012375","OKECIE, PL","2006-04-28","58","69","44"
"PLM00012375","OKECIE, PL","2006-04-29","53","63","48"
"PLM00012375","OKECIE, PL","2006-04-30","52","60",
"PLM00012375","OKECIE, PL","2006-05-01","56","65","49"
"PLM00012375","OKECIE, PL","2006-05-02","54","62","48"
"PLM00012375","OKECIE, PL","2006-05-03","56","67",
"PLM00012375","OKECIE, PL","2006-05-04","59","70","44"
"PLM00012375","OKECIE, PL","2006-05-05","60","72","44"
"PLM00012375","OKECIE, PL","2006-05-06","62","74","49"
"PLM00012375","OKECIE, PL","2006-05-07","62","74","47"
"PLM00012375","OKECIE, PL","2006-05-08","62","74","51"
"PLM00012375","OKECIE, PL","2006-05-09","60","68","49"
"PLM00012375","OKECIE, PL","2006-05-10","55","65",
"PLM00012375","OKECIE, PL","2006-05-11","58",,
"PLM00012375","OKECIE, PL","2006-05-12","62",,"44"
"PLM00012375","OKECIE, PL","2006-05-13","66","79","44"
"PLM00012375","OKECIE, PL","2006-05-14","59","70",
"PLM00012375","OKECIE, PL","2006-05-15","52","61","40"
"PLM00012375","OKECIE, PL","2006-05-16","58","71","43"
"PLM00012375","OKECIE, PL","2006-05-17","56","65",
"PLM00012375","OKECIE, PL","2006-05-18","59","68",
"PLM00012375","OKECIE, PL","2006-05-19","59","70",
"PLM00012375","OKECIE, PL","2006-05-20","59","68","51"
"PLM00012375","OKECIE, PL","2006-05-21","57","62",
"PLM00012375","OKECIE, PL","2006-05-22","64",,"46"
"PLM00012375","OKECIE, PL","2006-05-23","64","71","55"
"PLM00012375","OKECIE, PL","2006-05-24","57","66",
"PLM00012375","OKECIE, PL","2006-05-25","55","66","41"
"PLM00012375","OKECIE, PL","2006-05-26","51","57",
"PLM00012375","OKECIE, PL","2006-05-27","51","63","37"
"PLM00012375","OKECIE, PL","2006-05-28","53","63","47"
"PLM00012375","OKECIE, PL","2006-05-29","51",,
"PLM00012375","OKECIE, PL","2006-05-30","52","62","42"
"PLM00012375","OKECIE, PL","2006-05-31","53","62","46"
"PLM00012375","OKECIE, PL","2006-06-01","53","63",
"PLM00012375","OKECIE, PL","2006-06-02","57","65","46"
"PLM00012375","OKECIE, PL","2006-06-03","60","67","52"
"PLM00012375","OKECIE, PL","2006-06-04","55","63",
"PLM00012375","OKECIE, PL","2006-06-05","51",,
"PLM00012375","OKECIE, PL","2006-06-06","53","63",
"PLM00012375","OKECIE, PL","2006-06-07","53","61","42"
"PLM00012375","OKECIE, PL","2006-06-08","55","67","41"
"PLM00012375","OKECIE, PL","2006-06-09","57","65",
"PLM00012375","OKECIE, PL","2006-06-10","59","69","44"
"PLM00012375","OKECIE, PL","2006-06-11","65","74","51"
"PLM00012375","OKECIE, PL","2006-06-12","67","78",
"PLM00012375","OKECIE, PL","2006-06-13","66",,"53"
"PLM00012375","OKECIE, PL","2006-06-14","67","78","51"
"PLM00012375","OKECIE, PL","2006-06-15","69","83","53"
"PLM00012375","OKECIE, PL","2006-06-16","69","80","58"
"PLM00012375","OKECIE, PL","2006-06-17","69","82","56"
"PLM00012375","OKECIE, PL","2006-06-18","64","71",
"PLM00012375","OKECIE, PL","2006-06-19","66","77","50"
"PLM00012375","OKECIE, PL","2006-06-20","73","85","54"
"PLM00012375","OKECIE, PL","2006-06-21","76","88","62"
"PLM00012375","OKECIE, PL","2006-06-22","74",,
"PLM00012375","OKECIE, PL","2006-06-23","67","76",
"PLM00012375","OKECIE, PL","2006-06-24","67","76","55"
"PLM00012375","OKECIE, PL","2006-06-25","72","83","56"
"PLM00012375","OKECIE, PL","2006-06-26","78",,"64"
"PLM00012375","OKECIE, PL","2006-06-27","78",,"65"
"PLM00012375","OKECIE, PL","2006-06-28","73","83","66"
"PLM00012375","OKECIE, PL","2006-06-29","68","75",
"PLM00012375","OKECIE, PL","2006-06-30","68","77","58"
"PLM00012375","OKECIE, PL","2006-07-01","70","79",
"PLM00012375","OKECIE, PL","2006-07-02","69","80","57"
"PLM00012375","OKECIE, PL","2006-07-03","68","78",
"PLM00012375","OKECIE, PL","2006-07-04","72","83","53"
"PLM00012375","OKECIE, PL","2006-07-05","75","87","56"
"PLM00012375","OKECIE, PL","2006-07-06","76","89","58"
"PLM00012375","OKECIE, PL","2006-07-07","78",,"62"
"PLM00012375","OKECIE, PL","2006-07-08","79","92","63"
"PLM00012375","OKECIE, PL","2006-07-09","79","92","62"
"PLM00012375","OKECIE, PL","2006-07-10","81","96","63"
"PLM00012375","OKECIE, PL","2006-07-11","81","93","67"
"PLM00012375","OKECIE, PL","2006-07-12","80","92","64"
"PLM00012375","OKECIE, PL","2006-07-13","77","91","67"
"PLM00012375","OKECIE, PL","2006-07-14","70","81",
"PLM00012375","OKECIE, PL","2006-07-15","65","75",
"PLM00012375","OKECIE, PL","2006-07-16","65",,"53"
"PLM00012375","OKECIE, PL","2006-07-17","67",,"52"
"PLM00012375","OKECIE, PL","2006-07-18","74","87","54"
"PLM00012375","OKECIE, PL","2006-07-19","73",,"62"
"PLM00012375","OKECIE, PL","2006-07-20","75","87","59"
"PLM00012375","OKECIE, PL","2006-07-21","78","93",
"PLM00012375","OKECIE, PL","2006-07-22","75","85","63"
"PLM00012375","OKECIE, PL","2006-07-23","76","87",
"PLM00012375","OKECIE, PL","2006-07-24","79","91","64"
"PLM00012375","OKECIE, PL","2006-07-25","77","87","67"
"PLM00012375","OKECIE, PL","2006-07-26","78","89","65"
"PLM00012375","OKECIE, PL","2006-07-27","78","87",
"PLM00012375","OKECIE, PL","2006-07-28","73","85","61"
"PLM00012375","OKECIE, PL","2006-07-29","76","88","60"
"PLM00012375","OKECIE, PL","2006-07-30","72","81",
"PLM00012375","OKECIE, PL","2006-07-31","73","84","58"
"PLM00012375","OKECIE, PL","2006-08-01","69","79","63"
"PLM00012375","OKECIE, PL","2006-08-02","68","76",
"PLM00012375","OKECIE, PL","2006-08-03","70","79","55"
"PLM00012375","OKECIE, PL","2006-08-04","64","73",
"PLM00012375","OKECIE, PL","2006-08-05","67","76","57"
"PLM00012375","OKECIE, PL","2006-08-06","62","70","59"
"PLM00012375","OKECIE, PL","2006-08-07","68","77","58"
"PLM00012375","OKECIE, PL","2006-08-08","67","78",
"PLM00012375","OKECIE, PL","2006-08-09","64","74","60"
"PLM00012375","OKECIE, PL","2006-08-10","66","75","60"
"PLM00012375","OKECIE, PL","2006-08-11","64","74",
"PLM00012375","OKECIE, PL","2006-08-12","64","73",
"PLM00012375","OKECIE, PL","2006-08-13","64","72","56"
"PLM00012375","OKECIE, PL","2006-08-14","60","66","57"
"PLM00012375","OKECIE, PL","2006-08-15","64","72",
"PLM00012375","OKECIE, PL","2006-08-16","66","76","53"
"PLM00012375","OKECIE, PL","2006-08-17","71","84",
"PLM00012375","OKECIE, PL","2006-08-18","70","83","61"
"PLM00012375","OKECIE, PL","2006-08-19","67","74",
"PLM00012375","OKECIE, PL","2006-08-20","66",,"54"
"PLM00012375","OKECIE, PL","2006-08-21","65","73","57"
"PLM00012375","OKECIE, PL","2006-08-22","63","71","56"
"PLM00012375","OKECIE, PL","2006-08-23","62","72",
"PLM00012375","OKECIE, PL","2006-08-24","64","71",
"PLM00012375","OKECIE, PL","2006-08-25","63","76","49"
"PLM00012375","OKECIE, PL","2006-08-26","64","72",
"PLM00012375","OKECIE, PL","2006-08-27","61","71","50"
"PLM00012375","OKECIE, PL","2006-08-28","60",,"52"
"PLM00012375","OKECIE, PL","2006-08-29","56",,"50"
"PLM00012375","OKECIE, PL","2006-08-30","54","56","53"
"PLM00012375","OKECIE, PL","2006-08-31","62",,"54"
"PLM00012375","OKECIE, PL","2006-09-01","58","66",
"PLM00012375","OKECIE, PL","2006-09-02","65","76","53"
"PLM00012375","OKECIE, PL","2006-09-03","65",,"57"
"PLM00012375","OKECIE, PL","2006-09-04","65","70",
"PLM00012375","OKECIE, PL","2006-09-05","60","64","57"
"PLM00012375","OKECIE, PL","2006-09-06","59","67","52"
"PLM00012375","OKECIE, PL","2006-09-07","68","78","58"
"PLM00012375","OKECIE, PL","2006-09-08","58","70",
"PLM00012375","OKECIE, PL","2006-09-09","56","65","48"
"PLM00012375","OKECIE, PL","2006-09-10","56","65",
"PLM00012375","OKECIE, PL","2006-09-11","59",,"45"
"PLM00012375","OKECIE, PL","2006-09-12","60","71","49"
"PLM00012375","OKECIE, PL","2006-09-13","62","74","48"
"PLM00012375","OKECIE, PL","2006-09-14","62","74","49"
"PLM00012375","OKECIE, PL","2006-09-15","64",,"51"
"PLM00012375","OKECIE, PL","2006-09-16","62","71","55"
"PLM00012375","OKECIE, PL","2006-09-17","61","71","51"
"PLM00012375","OKECIE, PL","2006-09-18","64","75",
"PLM00012375","OKECIE, PL","2006-09-19","63","74",
"PLM00012375","OKECIE, PL","2006-09-20","61","70",
"PLM00012375","OKECIE, PL","2006-09-21","58","69","47"
"PLM00012375","OKECIE, PL","2006-09-22","58","68","48"
"PLM00012375","OKECIE, PL","2006-09-23","59",,"48"
"PLM00012375","OKECIE, PL","2006-09-24","63","76","51"
"PLM00012375","OKECIE, PL","2006-09-25","63","76",
"PLM00012375","OKECIE, PL","2006-09-26","62",,"52"
"PLM00012375","OKECIE, PL","2006-09-27","62","74","52"
"PLM00012375","OKECIE, PL","2006-09-28","57","65","48"
"PLM00012375","OKECIE, PL","2006-09-29","57","66",
"PLM00012375","OKECIE, PL","2006-09-30","59","72",
"PLM00012375","OKECIE, PL","2006-10-01","61",,"51"
"PLM00012375","OKECIE, PL","2006-10-02","62",,
"PLM00012375","OKECIE, PL","2006-10-03","57","63","53"
"PLM00012375","OKECIE, PL","2006-10-04","59","61",
"PLM00012375","OKECIE, PL","2006-10-05","53","58",
"PLM00012375","OKECIE, PL","2006-10-06","53","63",
"PLM00012375","OKECIE, PL","2006-10-07","58","67","50"
"PLM00012375","OKECIE, PL","2006-10-08","56","62","51"
"PLM00012375","OKECIE, PL","2006-10-09","56","62",
"PLM00012375","OKECIE, PL","2006-10-10","54","66",
"PLM00012375","OKECIE, PL","2006-10-11","54","66","46"
"PLM00012375","OKECIE, PL","2006-10-12","52","64","46"
"PLM00012375","OKECIE, PL","2006-10-13","53",,"42"
"PLM00012375","OKECIE, PL","2006-10-14","49",,
"PLM00012375","OKECIE, PL","2006-10-15","49","56",
"PLM00012375","OKECIE, PL","2006-10-16","42","51",
"PLM00012375","OKECIE, PL","2006-10-17","42",,
"PLM00012375","OKECIE, PL","2006-10-18","42","58","29"
"PLM00012375","OKECIE, PL","2006-10-19","45","58","33"
"PLM00012375","OKECIE, PL","2006-10-20","48",,
"PLM00012375","OKECIE, PL","2006-10-21","53","65",
"PLM00012375","OKECIE, PL","2006-10-22","57",,
"PLM00012375","OKECIE, PL","2006-10-23","53","59","44"
"PLM00012375","OKECIE, PL","2006-10-24","56","62","47"
"PLM00012375","OKECIE, PL","2006-10-25","54","60",
"PLM00012375","OKECIE, PL","2006-10-26","47","59","33"
"PLM00012375","OKECIE, PL","2006-10-27","59","71",
"PLM00012375","OKECIE, PL","2006-10-28","50","58",
"PLM00012375","OKECIE, PL","2006-10-29","46","54",
"PLM00012375","OKECIE, PL","2006-10-30","33","40","27"
"PLM00012375","OKECIE, PL","2006-10-31","40",,"28"
"PLM00012375","OKECIE, PL","2006-11-01","45","50",
"PLM00012375","OKECIE, PL","2006-11-02","33","40",
"PLM00012375","OKECIE, PL","2006-11-03","31",,"26"
"PLM00012375","OKECIE, PL","2006-11-04","31","34",
"PLM00012375","OKECIE, PL","2006-11-05","34","47",
"PLM00012375","OKECIE, PL","2006-11-06","38",,"24"
"PLM00012375","OKECIE, PL","2006-11-07","49","51",
"PLM00012375","OKECIE, PL","2006-11-08","44","50",
"PLM00012375","OKECIE, PL","2006-11-09","47","54","37"
"PLM00012375","OKECIE, PL","2006-11-10","39",,
"PLM00012375","OKECIE, PL","2006-11-11","37",,"30"
"PLM00012375","OKECIE, PL","2006-11-12","42","45","39"
"PLM00012375","OKECIE, PL","2006-11-13","40","44",
"PLM00012375","OKECIE, PL","2006-11-14","47",,"37"
"PLM00012375","OKECIE, PL","2006-11-15","51",,"46"
"PLM00012375","OKECIE, PL","2006-11-16","47",,"36"
"PLM00012375","OKECIE, PL","2006-11-17","44","56","37"
"PLM00012375","OKECIE, PL","2006-11-18","45","52","37"
"PLM00012375","OKECIE, PL","2006-11-19","45","47","45"
"PLM00012375","OKECIE, PL","2006-11-20","47","51","45"
"PLM00012375","OKECIE, PL","2006-11-21","47",,"44"
"PLM00012375","OKECIE, PL","2006-11-22","45","50","42"
"PLM00012375","OKECIE, PL","2006-11-23","45","47",
"PLM00012375","OKECIE, PL","2006-11-24","45","52",
"PLM00012375","OKECIE, PL","2006-11-25","44","50","37"
"PLM00012375","OKECIE, PL","2006-11-26","46","55","36"
"PLM00012375","OKECIE, PL","2006-11-27","43","49","34"
"PLM00012375","OKECIE, PL","2006-11-28","41","46","39"
"PLM00012375","OKECIE, PL","2006-11-29","41",,"39"
"PLM00012375","OKECIE, PL","2006-11-30","44",,
"PLM00012375","OKECIE, PL","2006-12-01","38","46","29"
"PLM00012375","OKECIE, PL","2006-12-02","36","45","28"
"PLM00012375","OKECIE, PL","2006-12-03","37","44",
"PLM00012375","OKECIE, PL","2006-12-04","40","49","35"
"PLM00012375","OKECIE, PL","2006-12-05","47",,"38"
"PLM00012375","OKECIE, PL","2006-12-06","49",,"43"
"PLM00012375","OKECIE, PL","2006-12-07","45","51",
"PLM00012375","OKECIE, PL","2006-12-08","45","50","36"
"PLM00012375","OKECIE, PL","2006-12-09","49",,
"PLM00012375","OKECIE, PL","2006-12-10","44","49",
"PLM00012375","OKECIE, PL","2006-12-11","38","43",
"PLM00012375","OKECIE, PL","2006-12-12","34",,
"PLM00012375","OKECIE, PL","2006-12-13","40","43","37"
"PLM00012375","OKECIE, PL","2006-12-14","45",,
"PLM00012375","OKECIE, PL","2006-12-15","42","47",
"PLM00012375","OKECIE, PL","2006-12-16","39","47",
"PLM00012375","OKECIE, PL","2006-12-17","40","46",
"PLM00012375","OKECIE, PL","2006-12-18","38",,
"PLM00012375","OKECIE, PL","2006-12-19","35","38",
"PLM00012375","OKECIE, PL","2006-12-20","37","42","31"
"PLM00012375","OKECIE, PL","2006-12-21","39","41",
"PLM00012375","OKECIE, PL","2006-12-22","38","40","35"
"PLM00012375","OKECIE, PL","2006-12-23","40","42","39"
"PLM00012375","OKECIE, PL","2006-12-24","40",,"39"
"PLM00012375","OKECIE, PL","2006-12-25","35","42",
"PLM00012375","OKECIE, PL","2006-12-26","30","34","23"
"PLM00012375","OKECIE, PL","2006-12-27","32",,"31"
"PLM00012375","OKECIE, PL","2006-12-28","32","34","30"
"PLM00012375","OKECIE, PL","2006-12-29","33","36","30"
"PLM00012375","OKECIE, PL","2006-12-30","34","40","31"
"PLM00012375","OKECIE, PL","2006-12-31","42","49","33"
"PLM00012375","OKECIE, PL","2007-01-01","45","50","40"
"PLM00012375","OKECIE, PL","2007-01-02","41","47",
"PLM00012375","OKECIE, PL","2007-01-03","40","41","38"
"PLM00012375","OKECIE, PL","2007-01-04","39",,"36"
"PLM00012375","OKECIE, PL","2007-01-05","43","45","40"
"PLM00012375","OKECIE, PL","2007-01-06","43",,"41"
"PLM00012375","OKECIE, PL","2007-01-07","43","47",
"PLM00012375","OKECIE, PL","2007-01-08","39",,
"PLM00012375","OKECIE, PL","2007-01-09","48",,"37"
"PLM00012375","OKECIE, PL","2007-01-10","52",,
"PLM00012375","OKECIE, PL","2007-01-11","45","52",
"PLM00012375","OKECIE, PL","2007-01-12","44",,"39"
"PLM00012375","OKECIE, PL","2007-01-13","47",,"41"
"PLM00012375","OKECIE, PL","2007-01-14","45",,"39"
"PLM00012375","OKECIE, PL","2007-01-15","40","44",
"PLM00012375","OKECIE, PL","2007-01-16","38","43","32"
"PLM00012375","OKECIE, PL","2007-01-17","42","45","39"
"PLM00012375","OKECIE, PL","2007-01-18","48",,"40"
"PLM00012375","OKECIE, PL","2007-01-19","43","55",
"PLM00012375","OKECIE, PL","2007-01-20","41",,"33"
"PLM00012375","OKECIE, PL","2007-01-21","43","53",
"PLM00012375","OKECIE, PL","2007-01-22","41","43",
"PLM00012375","OKECIE, PL","2007-01-23","32","41",
"PLM00012375","OKECIE, PL","2007-01-24","28","31",
"PLM00012375","OKECIE, PL","2007-01-25","22","26",
"PLM00012375","OKECIE, PL","2007-01-26","20",,
"PLM00012375","OKECIE, PL","2007-01-27","28",,
"PLM00012375","OKECIE, PL","2007-01-28","28",,
"PLM00012375","OKECIE, PL","2007-01-29","28","36",
"PLM00012375","OKECIE, PL","2007-01-30","31",,"18"
"PLM00012375","OKECIE, PL","2007-01-31","36",,
"PLM00012375","OKECIE, PL","2007-02-01","37","40",
"PLM00012375","OKECIE, PL","2007-02-02","36",,"30"
"PLM00012375","OKECIE, PL","2007-02-03","40","42","35"
"PLM00012375","OKECIE, PL","2007-02-04","36",,"32"
"PLM00012375","OKECIE, PL","2007-02-05","37","39",
"PLM00012375","OKECIE, PL","2007-02-06","34",,
"PLM00012375","OKECIE, PL","2007-02-07","31","34","26"
"PLM00012375","OKECIE, PL","2007-02-08","31",,"29"
"PLM00012375","OKECIE, PL","2007-02-09","31","34",
"PLM00012375","OKECIE, PL","2007-02-10","19","29",
"PLM00012375","OKECIE, PL","2007-02-11","14","22","4"
"PLM00012375","OKECIE, PL","2007-02-12","26",,"18"
"PLM00012375","OKECIE, PL","2007-02-13","33",,
"PLM00012375","OKECIE, PL","2007-02-14","37","38","33"
"PLM00012375","OKECIE, PL","2007-02-15","36",,"32"
"PLM00012375","OKECIE, PL","2007-02-16","31","37",
"PLM00012375","OKECIE, PL","2007-02-17","25","32","19"
"PLM00012375","OKECIE, PL","2007-02-18","33","47","22"
"PLM00012375","OKECIE, PL","2007-02-19","35","39",
"PLM00012375","OKECIE, PL","2007-02-20","36","39","32"
"PLM00012375","OKECIE, PL","2007-02-21","26","37",
"PLM00012375","OKECIE, PL","2007-02-22","18","24",
"PLM00012375","OKECIE, PL","2007-02-23","15",,
"PLM00012375","OKECIE, PL","2007-02-24","18",,
"PLM00012375","OKECIE, PL","2007-02-25","25","28",
"PLM00012375","OKECIE, PL","2007-02-26","30",,"26"
"PLM00012375","OKECIE, PL","2007-02-27","36",,"33"
"PLM00012375","OKECIE, PL","2007-02-28","36",,
"PLM00012375","OKECIE, PL","2007-03-01","44","50","38"
"PLM00012375","OKECIE, PL","2007-03-02","43","49","38"
"PLM00012375","OKECIE, PL","2007-03-03","40",,
"PLM00012375","OKECIE, PL","2007-03-04","37","40",
"PLM00012375","OKECIE, PL","2007-03-05","39",,"28"
"PLM00012375","OKECIE, PL","2007-03-06","44","52",
"PLM00012375","OKECIE, PL","2007-03-07","48","60","35"
"PLM00012375","OKECIE, PL","2007-03-08","50","61","41"
"PLM00012375","OKECIE, PL","2007-03-09","45","53",
"PLM00012375","OKECIE, PL","2007-03-10","45","52",
"PLM00012375","OKECIE, PL","2007-03-11","43","49","35"
"PLM00012375","OKECIE, PL","2007-03-12","50","60",
"PLM00012375","OKECIE, PL","2007-03-13","47","63",
"PLM00012375","OKECIE, PL","2007-03-14","46","56","34"
"PLM00012375","OKECIE, PL","2007-03-15","42","51","35"
"PLM00012375","OKECIE, PL","2007-03-16","44","53","30"
"PLM00012375","OKECIE, PL","2007-03-17","44","48",
"PLM00012375","OKECIE, PL","2007-03-18","45",,
"PLM00012375","OKECIE, PL","2007-03-19","42","49",
"PLM00012375","OKECIE, PL","2007-03-20","40",,"35"
"PLM00012375","OKECIE, PL","2007-03-21","45",,
"PLM00012375","OKECIE, PL","2007-03-22","40","47","33"
"PLM00012375","OKECIE, PL","2007-03-23","45",,"38"
"PLM00012375","OKECIE, PL","2007-03-24","49",,
"PLM00012375","OKECIE, PL","2007-03-25","49","59","37"
"PLM00012375","OKECIE, PL","2007-03-26","47","57","35"
"PLM00012375","OKECIE, PL","2007-03-27","49","62","39"
"PLM00012375","OKECIE, PL","2007-03-28","49",,"38"
"PLM00012375","OKECIE, PL","2007-03-29","47","57","35"
"PLM00012375","OKECIE, PL","2007-03-30","45","57",
"PLM00012375","OKECIE, PL","2007-03-31","49",,"35"
"PLM00012375","OKECIE, PL","2007-04-01","51",,"37"
"PLM00012375","OKECIE, PL","2007-04-02","47","57","35"
"PLM00012375","OKECIE, PL","2007-04-03","48","59",
"PLM00012375","OKECIE, PL","2007-04-04","40","51",
"PLM00012375","OKECIE, PL","2007-04-05","43","54","27"
"PLM00012375","OKECIE, PL","2007-04-06","47","52",
"PLM00012375","OKECIE, PL","2007-04-07","40","46","31"
"PLM00012375","OKECIE, PL","2007-04-08","42","49","33"
"PLM00012375","OKECIE, PL","2007-04-09","46",,"39"
"PLM00012375","OKECIE, PL","2007-04-10","47",,
"PLM00012375","OKECIE, PL","2007-04-11","50","58","39"
"PLM00012375","OKECIE, PL","2007-04-12","53",,"44"
"PLM00012375","OKECIE, PL","2007-04-13","49","61","36"
"PLM00012375","OKECIE, PL","2007-04-14","53",,"35"
"PLM00012375","OKECIE, PL","2007-04-15","54",,"42"
"PLM00012375","OKECIE, PL","2007-04-16","54","67","39"
"PLM00012375","OKECIE, PL","2007-04-17","58","72","39"
"PLM00012375","OKECIE, PL","2007-04-18","46","60",
"PLM00012375","OKECIE, PL","2007-04-19","46","54",
"PLM00012375","OKECIE, PL","2007-04-20","46","53",
"PLM00012375","OKECIE, PL","2007-04-21","43","52","33"
"PLM00012375","OKECIE, PL","2007-04-22","43","55","28"
"PLM00012375","OKECIE, PL","2007-04-23","50",,"31"
"PLM00012375","OKECIE, PL","2007-04-24","52",,"44"
"PLM00012375","OKECIE, PL","2007-04-25","57","68","43"
"PLM00012375","OKECIE, PL","2007-04-26","61","73","46"
"PLM00012375","OKECIE, PL","2007-04-27","62","76","48"
"PLM00012375","OKECIE, PL","2007-04-28","62","72","50"
"PLM00012375","OKECIE, PL","2007-04-29","49","64",
"PLM00012375","OKECIE, PL","2007-04-30","44","57",
"PLM00012375","OKECIE, PL","2007-05-01","38","48","28"
"PLM00012375","OKECIE, PL","2007-05-02","44","55","30"
"PLM00012375","OKECIE, PL","2007-05-03","50","59","40"
"PLM00012375","OKECIE, PL","2007-05-04","54",,"35"
"PLM00012375","OKECIE, PL","2007-05-05","58","70","44"
"PLM00012375","OKECIE, PL","2007-05-06","51","62",
